Total Monthly Consumption Oct. 2020,Total Monthly Consumption Jan. 2021,Control Group,First Moment Treatment,Second Moment Europe Treatment,First & Second Moment Treatment,Second Moment Domestic Treatment,Europe Mean Growth Expectation Prior,Europe Uncertainty in Growth Expectation Prior,Log Net Household Income Sep. 2020,Belgian,Danish,Spanish,French,Italian,Dutch,Household Size,Male,High-School Educated,Post-Secondary Educated,Age,Sufficient Liquidity,LiquidAssets
3846,3846,0,0,1,0,0,-0.005137856,-0.305181908,-2.284983189,0,0,0,0,0,1,2,1,0,1,-2.047658238,1,0.4704654
725,600,0,0,0,1,0,0.4981861376913084,0.2021768961934379,-0.688827861,0,0,1,0,0,0,5,0,0,1,0.8976904878064914,1,1
1110,760,0,0,0,0,1,0.7218856905115464,-0.406653639,-1.05002885,0,0,1,0,0,0,3,0,0,0,-1.016786184,0,1
1700,1473,0,0,0,0,1,0.2185616966660107,-0.50812542,0.1849254884656876,0,0,1,0,0,0,3,1,0,1,1.2658590785890305,1,1
1748,1590,0,1,0,0,0,0.3304114730761298,-0.711068901,0.1849254884656876,0,0,1,0,0,0,4,0,0,1,-0.722251312,0,1
1310,1944,0,0,1,0,0,-2.018433832,1.1154227733792694,0.3837087372362044,0,0,1,0,0,0,2,1,1,0,-0.427716439,1,0.8815871
2040,1170,0,1,0,0,0,-0.340687185,-0.711068901,0.3142581597884846,0,0,1,0,0,0,3,1,0,1,0.6767893333369681,1,0
6930,12630,0,1,0,0,0,-0.340687185,-0.50812542,1.1999691553729712,0,0,1,0,0,0,5,1,0,1,0.1613533062414135,0,0.28498244
790,970,0,0,0,1,0,-0.061062744,-0.812540662,-2.668738073,0,0,1,0,0,0,2,0,0,0,1.5603939512150615,1,0.8998562
1082,1036,0,0,1,0,0,1.001510131536844,-0.305181908,0.3142581597884846,0,0,1,0,0,0,2,0,0,1,-1.090419902,1,1
1680,2890,1,0,0,0,0,-0.899936067,-0.914012418,1.1999691553729712,0,0,1,0,0,0,2,0,0,1,-0.869518748,0,1
2082,2082,1,0,0,0,0,-0.620311626,-0.609597151,0.065971551,0,0,1,0,0,0,3,1,0,1,-0.280449003,1,0.94466193
825,6370,0,0,0,0,1,-0.172912521,-0.609597151,-0.233768432,0,0,1,0,0,0,1,1,0,0,0.4558881788674447,1,1
2300,2250,0,1,0,0,0,-0.228837409,-0.305181908,0.1274325570006584,0,0,1,0,0,0,4,1,0,1,-0.501350157,1,0.59085923
1520,1040,0,0,1,0,0,0.7218856905115464,-0.406653639,-4.61E-05,0,0,1,0,0,0,1,1,1,0,-1.164053621,1,1
2585,2460,0,0,0,1,0,-0.676236515,0.3036485774738572,0.5824919860067227,0,0,1,0,0,0,2,1,0,1,-0.648617593,0,0.99999998
1170,900,0,0,0,1,0,0.777810579,-0.305181908,-0.279462102,0,0,1,0,0,0,2,1,0,0,3.106702032501725,1,0.99999997
3240,2695,1,0,0,0,0,0.6100359141014274,-0.203710127,-0.148863146,0,0,1,0,0,0,3,1,0,0,-0.722251312,1,1
1030,800,0,0,0,0,1,-1.738809391,1.6227813289137776,-0.233768432,0,0,1,0,0,0,3,0,1,0,-0.574983875,0,1
590,1290,0,0,0,0,1,-0.116987633,0.7095356008603575,-2.902460358,0,0,1,0,0,0,4,1,1,0,-0.648617593,1,1
1110,1305,1,0,0,0,0,0.6659608023064869,-0.305181908,-0.378545373,0,0,1,0,0,0,2,0,1,0,-1.60585593,1,1
1120,2100,0,1,0,0,0,0.2185616966660107,-0.711068901,0.3380150676748448,0,0,1,0,0,0,2,1,1,0,-1.016786184,1,0.5623415
3355,3130,0,0,1,0,0,0.4981861376913084,-0.609597151,1.106110715497608,0,0,1,0,0,0,3,0,0,1,-0.354082721,0,0.3860304599999999
1615,1580,0,0,0,1,0,-0.116987633,0.9124791622644116,-0.688827861,0,0,1,0,0,0,3,1,0,0,-0.869518748,0,0.46789247
1840,2035,0,0,0,0,1,-0.284762297,-0.203710127,0.2898502973608427,0,0,1,0,0,0,4,0,0,1,-0.354082721,1,1
1800,1400,0,0,0,0,1,1.6166839017924988,-0.000766665,0.1987371023394097,0,0,1,0,0,0,3,0,0,1,0.5295218970239525,0,1
925,1170,0,1,0,0,0,1.0574350197419036,-0.000766665,-0.432551681,0,0,1,0,0,0,3,0,0,1,0.4558881788674447,1,1
2657,2055,0,0,0,1,0,-0.172912521,-0.203710127,-1.66750602,0,0,1,0,0,0,2,0,0,1,-1.016786184,1,1.000000014
7050,9410,0,0,0,1,0,0.9455852433317844,-0.406653639,1.0011859066024529,0,0,1,0,0,0,2,1,1,0,1.044957924119507,1,0.20134497
1300,1200,0,0,0,1,0,0.2185616966660107,-0.711068901,0.3837087372362044,0,0,1,0,0,0,4,1,0,1,-0.501350157,0,1
2640,3200,0,0,1,0,0,-0.005137856,0.3036485774738572,-0.688827861,0,0,1,0,0,0,2,1,1,0,-0.427716439,1,1
1950,1215,1,0,0,0,0,0.2744865848710703,-0.609597151,-0.233768432,0,0,1,0,0,0,4,1,0,1,-0.354082721,1,1.00000002
2825,2695,1,0,0,0,0,-0.844011179,-0.203710127,0.5824919860067227,0,0,1,0,0,0,4,1,0,1,-0.79588503,1,1
1830,1540,1,0,0,0,0,-0.396612074,0.2021768961934379,0.6510512864915438,0,0,1,0,0,0,2,1,0,1,-0.648617593,1,0.4741872479999999
960,815,0,0,0,0,1,-0.676236515,-0.102238396,0.3837087372362044,0,0,1,0,0,0,2,0,0,1,-1.016786184,0,1
1960,3550,0,0,0,0,1,-0.284762297,-0.609597151,-0.034985183,0,0,1,0,0,0,4,0,0,1,0.087719588,0,1
1600,850,1,0,0,0,0,-0.564386738,-0.711068901,-2.902460358,0,0,1,0,0,0,1,1,0,1,-0.133181566,1,1
2460,10965,0,0,1,0,0,-1.067710732,-0.000766665,-0.071350692,0,0,1,0,0,0,1,1,0,1,-0.574983875,1,0.97018197
2970,2970,0,0,0,0,1,0.2185616966660107,-0.711068901,-4.61E-05,0,0,1,0,0,0,4,1,1,0,-0.501350157,1,0.061566785
2650,3090,0,0,0,1,0,0.1626368084609512,-0.203710127,0.1274325570006584,0,0,1,0,0,0,4,0,0,1,-0.354082721,0,0.70997877
1540,1360,0,0,1,0,0,0.777810579,-0.50812542,-0.438136848,0,0,1,0,0,0,4,1,0,0,-0.722251312,1,1
3610,3810,0,0,0,0,1,0.6100359141014274,-0.812540662,0.3837087372362044,0,0,1,0,0,0,4,1,0,1,-0.206815285,1,1
2800,3465,0,0,0,0,1,-0.061062744,-0.000766665,0.5824919860067227,0,0,1,0,0,0,3,1,0,1,0.8976904878064914,1,0.32924566
1690,2520,0,0,0,1,0,0.1067119202558917,-0.711068901,0.9436929751374252,0,0,1,0,0,0,3,1,0,1,-0.059547848,1,0.74198631
2700,2100,1,0,0,0,0,0.1067119202558917,0.1007051154914109,0.7741199252230941,0,0,1,0,0,0,4,0,0,1,0.4558881788674447,1,0.72114176
1675,2525,0,0,0,1,0,0.1626368084609512,-0.812540662,0.065971551,0,0,1,0,0,0,2,1,0,1,0.3086207425544292,1,1
1250,1140,1,0,0,0,0,1.001510131536844,-0.305181908,0.1274325570006584,0,0,1,0,0,0,2,0,0,1,-0.133181566,1,1
1875,1990,0,0,0,1,0,-0.340687185,1.521309647633358,-1.9237822,0,0,1,0,0,0,3,1,0,1,-0.79588503,1,0.7474763200000001
1250,2310,0,1,0,0,0,0.3863363612811893,-0.812540662,0.5824919860067227,0,0,1,0,0,0,2,1,0,1,-0.574983875,1,1
2910,2900,0,0,0,0,1,0.2744865848710703,-0.609597151,0.2647547998159933,0,0,1,0,0,0,3,1,0,1,0.3086207425544292,1,0.215736987
1214,1200,0,1,0,0,0,0.777810579,-0.50812542,0.097231995,0,0,1,0,0,0,4,0,0,0,0.3822544607109369,0,1
1760,2035,0,1,0,0,0,1.2811345725621417,0.6080639195799383,-1.9237822,0,0,1,0,0,0,2,0,0,1,-0.943152466,1,0.8788983800000001
1330,1500,0,1,0,0,0,-1.738809391,-0.000766665,0.1274325570006584,0,0,1,0,0,0,4,0,0,1,0.8240567696499836,0,1
3070,3365,0,1,0,0,0,0.050787032,-0.609597151,-1.736956597,0,0,1,0,0,0,4,1,0,1,0.8240567696499836,1,0.646376105
2048,1885,0,0,0,1,0,1.7844585664076773,-0.305181908,-0.688827861,0,0,1,0,0,0,2,0,0,0,-0.427716439,1,1
3215,2990,0,0,1,0,0,0.6100359141014274,-0.203710127,1.1999691553729712,0,0,1,0,0,0,4,1,0,1,-0.059547848,1,0.62702023
1525,1755,0,0,0,0,1,1.1692847961520223,0.4051203581758842,-0.034985183,0,0,1,0,0,0,3,1,1,0,0.3822544607109369,0,1
2900,1400,0,0,1,0,0,0.777810579,-0.50812542,0.3142581597884846,0,0,1,0,0,0,4,0,0,1,-0.574983875,1,1
770,910,0,0,0,0,1,0.8896603551267249,-0.50812542,0.4886335461313594,0,0,1,0,0,0,3,1,0,0,2.002196260154108,1,1.00000001
530,570,0,0,0,1,0,0.1067119202558917,-0.711068901,-2.740042618,0,0,1,0,0,0,2,0,0,0,-0.133181566,0,1
7262,4270,0,0,1,0,0,-0.005137856,0.1007051154914109,-0.851245601,0,0,1,0,0,0,4,1,1,0,0.1613533062414135,1,0.623235985
1299,1580,0,1,0,0,0,0.3304114730761298,1.724253209037412,0.3837087372362044,0,0,1,0,0,0,3,0,0,1,-0.133181566,1,0.63857311
1585,1039,0,0,0,0,1,-1.067710732,-0.609597151,0.1566427558568455,0,0,1,0,0,0,2,1,0,1,1.413126514902046,1,1
2865,4470,0,0,0,0,1,-0.340687185,-0.50812542,0.5461264775963887,0,0,1,0,0,0,1,1,0,1,-0.648617593,1,0.21749672
1340,1175,1,0,0,0,0,0.1626368084609512,1.0139509429664386,-0.233768432,0,0,1,0,0,0,3,0,1,0,1.2658590785890305,0,1
1731,1725,0,0,0,1,0,-1.291410285,1.8257248903178316,0.033574117,0,0,1,0,0,0,4,0,0,1,0.6031556151804603,1,0.67657924
1020,1300,0,0,0,0,1,0.3304114730761298,-0.50812542,-2.635117809,0,0,1,0,0,0,3,1,1,0,0.7504230514934759,1,0.41198817
1700,1822,0,0,0,0,1,-0.620311626,2.0286685014326897,0.7299374201464304,0,0,1,0,0,0,2,0,0,1,-0.722251312,1,0.3695005
2000,2700,0,1,0,0,0,0.1626368084609512,-0.812540662,0.3837087372362044,0,0,1,0,0,0,3,1,0,1,-0.280449003,1,0.8694138149999999
2530,1530,0,0,1,0,0,0.4981861376913084,-0.812540662,-0.034985183,0,0,1,0,0,0,3,0,0,0,0.8240567696499836,1,0.4151578
725,785,0,0,0,1,0,0.3304114730761298,-0.305181908,0.065971551,0,0,1,0,0,0,2,0,0,1,-1.090419902,1,1
1140,1028,0,0,0,0,1,1.225209684357082,0.7095356008603575,-1.05002885,0,0,1,0,0,0,1,0,0,1,-1.384954775,0,1
440,490,0,1,0,0,0,-1.571034726,-0.102238396,0.033574117,0,0,1,0,0,0,1,1,0,1,-1.090419902,1,1
1125,810,0,1,0,0,0,-0.340687185,0.1007051154914109,0.744909726,0,0,1,0,0,0,2,1,0,0,1.1922253604325226,1,0.659114643
760,1160,0,0,1,0,0,1.5607590135874392,0.1007051154914109,-0.233768432,0,0,1,0,0,0,4,0,0,1,0.2349870243979213,1,0.16909666
2200,1200,0,0,0,1,0,-1.347335173,-0.305181908,2.178647313869921,0,0,1,0,0,0,1,0,0,1,0.5295218970239525,1,1
4400,3620,0,1,0,0,0,-0.955860956,1.8257248903178316,-0.233768432,0,0,1,0,0,0,2,0,0,1,0.6767893333369681,1,0.62561987
1550,1230,0,0,0,1,0,-1.906584055,0.5065921388779114,1.1999691553729712,0,0,1,0,0,0,4,1,1,0,1.8549288238410928,1,0.8690561
1370,1705,0,1,0,0,0,1.337059460767201,-0.50812542,0.4886335461313594,0,0,1,0,0,0,4,0,0,0,0.2349870243979213,1,1
2820,3340,0,0,1,0,0,-0.061062744,-0.812540662,0.5824919860067227,0,0,1,0,0,0,2,1,1,0,1.1185916422760147,1,0.82678984
3230,3040,0,0,0,0,1,0.050787032,1.6227813289137776,0.2898502973608427,0,0,1,0,0,0,2,0,0,1,-0.206815285,1,1
2725,1751,0,0,0,0,1,0.2185616966660107,-0.711068901,0.3837087372362044,0,0,1,0,0,0,3,1,0,1,0.6031556151804603,1,0.7864593
1390,1445,0,0,1,0,0,-0.005137856,-0.50812542,0.3837087372362044,0,0,1,0,0,0,4,1,0,1,-1.60585593,0,1
3970,4700,1,0,0,0,0,-0.564386738,1.1154227733792694,-0.034985183,0,0,1,0,0,0,5,0,0,1,0.1613533062414135,1,0.34572038
1150,2360,1,0,0,0,0,0.1067119202558917,-0.914012418,-0.279462102,0,0,1,0,0,0,2,1,0,0,1.413126514902046,1,1
2512,2750,0,0,1,0,0,1.0574350197419036,-0.203710127,0.1274325570006584,0,0,1,0,0,0,2,1,0,1,-0.943152466,0,1
1220,970,1,0,0,0,0,0.777810579,-0.50812542,0.5824919860067227,0,0,1,0,0,0,3,1,0,1,-0.354082721,1,1
3340,3740,0,0,0,0,1,0.3304114730761298,-0.711068901,0.2647547998159933,0,0,1,0,0,0,3,1,0,1,-0.427716439,0,0.8540464999999999
900,695,1,0,0,0,0,0.777810579,-0.305181908,0.4886335461313594,0,0,1,0,0,0,2,0,1,0,1.2658590785890305,1,0.42198621
1320,1230,0,0,0,0,1,0.9455852433317844,0.2021768961934379,0.3837087372362044,0,0,1,0,0,0,2,0,0,1,-1.090419902,1,1
1430,1195,1,0,0,0,0,0.7218856905115464,-0.203710127,0.097231995,0,0,1,0,0,0,4,0,0,1,0.087719588,1,1
2249,2131,0,1,0,0,0,0.1067119202558917,-0.914012418,-4.61E-05,0,0,1,0,0,0,3,1,0,1,1.8549288238410928,0,1
1800,1672,0,0,0,1,0,0.8337354669216654,0.4051203581758842,0.065971551,0,0,1,0,0,0,3,1,0,0,0.9713242059629992,0,1
1099,1570,0,0,1,0,0,-1.850659167,-0.000766665,-0.148863146,0,0,1,0,0,0,2,0,0,1,0.3822544607109369,1,1
4750,5270,0,0,1,0,0,-0.564386738,-0.50812542,1.1999691553729712,0,0,1,0,0,0,3,1,0,1,1.044957924119507,1,0.17950979
1426,1960,0,0,0,1,0,-0.788086291,-0.102238396,-0.034985183,0,0,1,0,0,0,4,1,1,0,-1.090419902,1,1
2350,2030,0,0,1,0,0,1.001510131536844,-0.711068901,0.5824919860067227,0,0,1,0,0,0,6,0,0,1,-0.427716439,1,0.72915179
1312,1360,0,0,0,0,1,0.2744865848710703,0.6080639195799383,0.2898502973608427,0,0,1,0,0,0,2,1,0,1,-0.206815285,1,0.999999986
2350,3325,0,0,0,0,1,0.2744865848710703,-0.812540662,-0.148863146,0,0,1,0,0,0,3,1,1,0,-0.943152466,0,0.016944425
3000,3275,0,0,0,0,1,0.1067119202558917,-0.914012418,0.7147091647070981,0,0,1,0,0,0,3,1,0,1,1.413126514902046,1,0.99999999
1045,860,0,0,0,0,1,0.4981861376913084,-0.000766665,-0.490044612,0,0,1,0,0,0,4,0,0,1,-0.206815285,1,1
2030,1920,0,0,0,0,1,-0.620311626,-0.609597151,0.2647547998159933,0,0,1,0,0,0,3,1,0,1,-0.427716439,0,1
2180,1560,0,0,0,0,1,-0.284762297,-0.406653639,-0.071350692,0,0,1,0,0,0,4,1,0,0,-0.206815285,1,0.28234258
940,2810,1,0,0,0,0,0.8337354669216654,-0.812540662,0.087968502,0,0,1,0,0,0,3,0,0,0,0.7504230514934759,1,1
1900,2000,0,0,0,0,1,-0.788086291,0.9124791622644116,0.065971551,0,0,1,0,0,0,3,1,0,0,1.1922253604325226,1,0.999999996
1679,1710,0,0,0,0,1,0.6100359141014274,-0.609597151,-0.071350692,0,0,1,0,0,0,2,1,0,1,-0.280449003,0,0.69310838
5410,5300,1,0,0,0,0,0.4422612494862488,-0.711068901,1.1999691553729712,0,0,1,0,0,0,2,0,0,1,1.339492796745538,1,0.150907618
2070,2940,0,0,0,0,1,-0.005137856,-0.305181908,0.1274325570006584,0,0,1,0,0,0,4,0,0,0,-0.722251312,0,1
1630,220,1,0,0,0,0,0.6100359141014274,-0.203710127,-0.109264126,0,0,1,0,0,0,1,0,0,1,-0.501350157,1,0.999999985
1876,1751,0,0,0,1,0,-1.12363562,-0.102238396,-0.490044612,0,0,1,0,0,0,3,0,0,0,0.6767893333369681,0,1
1750,6900,1,0,0,0,0,-5.094302683,-0.406653639,-2.902460358,0,0,1,0,0,0,4,0,0,1,-0.574983875,0,1
1510,1936,0,0,0,0,1,-0.844011179,-0.203710127,0.3837087372362044,0,0,1,0,0,0,3,0,0,1,-1.237687339,1,1
1120,839,1,0,0,0,0,-1.179560508,-0.203710127,-0.652462353,0,0,1,0,0,0,3,1,0,1,-0.133181566,0,0.7884001
1550,1030,0,0,1,0,0,0.6100359141014274,-0.812540662,0.5824919860067227,0,0,1,0,0,0,2,1,0,1,0.8240567696499836,1,0.397783874
1580,1860,1,0,0,0,0,0.8337354669216654,-0.203710127,0.7147091647070981,0,0,1,0,0,0,4,1,0,1,1.1185916422760147,1,0.7213656500000001
915,950,0,0,0,0,1,0.5541110258963678,-0.914012418,-0.233768432,0,0,1,0,0,0,3,1,0,1,-1.900390802,0,1
1640,2480,0,0,0,1,0,-2.577682714,0.5065921388779114,0.1849254884656876,0,0,1,0,0,0,4,0,1,0,-0.280449003,1,1
3090,2200,0,0,0,1,0,0.1067119202558917,0.3036485774738572,0.1849254884656876,0,0,1,0,0,0,4,1,1,0,-1.016786184,0,1
2290,1550,0,1,0,0,0,1.1692847961520223,0.8110073815623846,0.294785663,0,0,1,0,0,0,4,0,0,0,0.01408587,1,1
2203,1300,0,1,0,0,0,-1.011785844,0.7095356008603575,-0.071350692,0,0,1,0,0,0,2,0,1,0,-0.943152466,0,1
5500,5830,0,0,0,0,1,0.6100359141014274,-0.203710127,1.1999691553729712,0,0,1,0,0,0,4,1,1,0,0.3822544607109369,1,0.7509879399999999
1530,930,1,0,0,0,0,0.8337354669216654,-0.609597151,-0.490044612,0,0,1,0,0,0,2,0,0,0,1.1185916422760147,1,1
2320,25766,0,1,0,0,0,-0.620311626,-0.406653639,0.3837087372362044,0,0,1,0,0,0,3,1,0,1,-0.206815285,1,1
1510,1040,0,0,0,1,0,-1.794734279,-0.102238396,-0.551505618,0,0,1,0,0,0,1,1,0,1,-1.164053621,1,1
1725,1927,0,0,1,0,0,1.113359907946963,-0.914012418,0.744909726,0,0,1,0,0,0,4,0,0,1,-0.133181566,1,0.82747245
1670,1670,0,0,0,0,1,-0.061062744,-0.406653639,-0.460834413,0,0,1,0,0,0,3,1,0,1,-0.354082721,0,1
2330,3800,0,0,1,0,0,2.4555572248683912,2.5360273055212166,0.3837087372362044,0,0,1,0,0,0,2,1,0,1,-0.869518748,1,1
1400,1400,0,0,0,1,0,0.777810579,-0.50812542,-0.490044612,0,0,1,0,0,0,3,1,1,0,-0.354082721,0,0.99999996
3180,1750,0,0,1,0,0,-1.12363562,1.1154227733792694,-0.327626872,0,0,1,0,0,0,2,1,0,1,0.4558881788674447,0,1
2425,2203,0,1,0,0,0,0.1626368084609512,-0.812540662,0.3611548426995956,0,0,1,0,0,0,3,0,1,0,0.2349870243979213,1,1
598,603,0,0,0,1,0,-0.172912521,-0.203710127,-0.551505618,0,0,1,0,0,0,3,0,1,0,0.3822544607109369,1,1
1950,2025,0,0,0,0,1,2.175932783843094,-0.000766665,0.5824919860067227,0,0,1,0,0,0,3,1,0,0,1.044957924119507,1,0.816069126
660,590,1,0,0,0,0,0.050787032,-0.609597151,-0.617523316,0,0,1,0,0,0,3,0,1,0,-0.427716439,1,1
1250,2000,0,0,1,0,0,0.1626368084609512,-0.609597151,0.744909726,0,0,1,0,0,0,3,1,0,0,-0.133181566,1,0.61828873
1300,1205,0,0,0,1,0,1.337059460767201,-0.102238396,-0.233768432,0,0,1,0,0,0,5,0,0,0,0.1613533062414135,0,0
1910,1790,0,1,0,0,0,0.050787032,-0.203710127,0.1274325570006584,0,0,1,0,0,0,2,1,1,0,-0.943152466,1,0.68471182
4215,4215,0,0,1,0,0,1.0574350197419036,-0.000766665,0.5824919860067227,0,0,1,0,0,0,3,1,0,1,0.4558881788674447,1,0.30706462
835,490,0,1,0,0,0,-0.005137856,0.9124791622644116,0.5644947829915141,0,0,1,0,0,0,1,0,0,1,-0.280449003,1,0.58129686
13790,2522,0,0,0,1,0,-2.298058273,2.0286685014326897,0.3837087372362044,0,0,1,0,0,0,3,0,0,1,-0.79588503,1,1
2190,2735,0,0,0,0,1,-0.005137856,-0.711068901,0.3837087372362044,0,0,1,0,0,0,3,1,1,0,0.3086207425544292,0,1
5775,4880,0,0,0,0,1,0.1067119202558917,-0.305181908,1.0011859066024529,0,0,1,0,0,0,4,1,0,1,-0.648617593,0,1
3540,4010,1,0,0,0,0,-2.409908049,0.4051203581758842,0.1274325570006584,0,0,1,0,0,0,1,0,0,1,0.01408587,1,0.519258
1807,2066,0,0,1,0,0,-0.396612074,0.6080639195799383,-0.071350692,0,0,1,0,0,0,3,0,0,1,0.3822544607109369,1,0
450,720,0,1,0,0,0,-0.061062744,-0.000766665,-0.688827861,0,0,1,0,0,0,4,0,0,1,-1.237687339,0,1
750,935,0,0,0,1,0,0.3863363612811893,-0.812540662,0.5824919860067227,0,0,1,0,0,0,3,0,0,1,1.1185916422760147,0,1
1470,1515,0,0,1,0,0,-2.857307155,-0.000766665,0.1274325570006584,0,0,1,0,0,0,2,1,1,0,-0.427716439,0,1
3500,6100,0,1,0,0,0,-0.396612074,0.4051203581758842,1.106110715497608,0,0,1,0,0,0,1,1,0,1,-0.427716439,1,0.34257573
2491,2700,0,0,1,0,0,-0.50846185,2.840442548,-0.490044612,0,0,1,0,0,0,2,0,0,1,-0.648617593,1,1
525,506,0,0,0,1,0,0.3863363612811893,-0.812540662,-0.945104041,0,0,1,0,0,0,2,1,0,1,-0.133181566,1,1
1660,2060,0,0,0,1,0,-1.459184949,-0.914012418,0.744909726,0,0,1,0,0,0,5,0,0,0,-0.206815285,0,0.8652793
4400,2000,0,1,0,0,0,-0.005137856,-0.50812542,0.744909726,0,0,1,0,0,0,4,1,0,1,-0.280449003,1,1
1940,2005,1,0,0,0,0,1.113359907946963,-0.102238396,0.3837087372362044,0,0,1,0,0,0,4,0,0,1,-0.501350157,1,1
1870,1580,0,0,0,0,1,0.2185616966660107,4.565462273321307,-0.851245601,0,0,1,0,0,0,2,0,1,0,1.5603939512150615,0,1
935,1060,0,0,0,0,1,0.777810579,0.1007051154914109,-1.168982788,0,0,1,0,0,0,1,0,0,1,0.01408587,1,1
3610,3025,1,0,0,0,0,-1.12363562,-0.50812542,0.744909726,0,0,1,0,0,0,3,1,0,1,0.01408587,0,1
1005,2080,0,0,0,1,0,0.6100359141014274,-0.812540662,-0.034985183,0,0,1,0,0,0,2,0,0,1,0.6031556151804603,1,0.09305479
1860,2790,0,0,0,0,1,-0.172912521,0.8110073815623846,0.1274325570006584,0,0,1,0,0,0,2,1,0,1,-0.943152466,1,0.51707
2000,1570,0,0,0,1,0,2.064083007432975,2.231612112547547,-0.490044612,0,0,1,0,0,0,5,0,0,1,-1.016786184,0,1
4770,4070,0,1,0,0,0,-1.738809391,-0.000766665,-0.851245601,0,0,1,0,0,0,3,0,0,1,0.9713242059629992,1,0.46914751
881,1865,0,1,0,0,0,1.7285336782026175,3.246329919567817,-2.284983189,0,0,1,0,0,0,2,0,0,0,-1.016786184,1,1
1240,1110,0,1,0,0,0,0.1626368084609512,-0.812540662,-0.034985183,0,0,1,0,0,0,4,1,0,1,-0.206815285,1,0.9247038
1487,1733,0,0,0,0,1,-2.745457378,4.2610467323720105,-2.740042618,0,0,1,0,0,0,3,0,0,1,0.01408587,0,1
2116,2116,0,1,0,0,0,-0.788086291,0.9124791622644116,-0.233768432,0,0,1,0,0,0,2,0,0,0,-0.059547848,0,1
1230,515,1,0,0,0,0,1.0574350197419036,-0.000766665,0.2898502973608427,0,0,1,0,0,0,1,0,0,0,2.3703648509366477,1,1
2440,1560,0,0,0,1,0,0.3863363612811893,-0.812540662,0.1274325570006584,0,0,1,0,0,0,2,1,0,1,0.4558881788674447,1,0.57726342
3340,2345,0,1,0,0,0,-0.396612074,-0.000766665,0.9436929751374252,0,0,1,0,0,0,2,1,0,1,-0.722251312,1,0.613484
3375,1035,0,0,1,0,0,0.6659608023064869,-0.102238396,-0.233768432,0,0,1,0,0,0,4,0,0,1,-0.133181566,1,1
4750,3050,1,0,0,0,0,0.4422612494862488,-0.50812542,0.3837087372362044,0,0,1,0,0,0,3,1,0,1,-0.354082721,1,1.00000002
2300,2160,0,1,0,0,0,3.2944305479442844,3.0433860598989404,0.3837087372362044,0,0,1,0,0,0,4,0,0,1,-0.648617593,1,1
1880,2215,0,1,0,0,0,1.4489092371773202,-0.50812542,-0.148863146,0,0,1,0,0,0,3,1,0,1,-0.059547848,1,1
905,1130,0,0,0,1,0,0.777810579,-0.914012418,0.4057056881784903,0,0,1,0,0,0,2,1,0,1,1.8549288238410928,1,0
837,751,1,0,0,0,0,-1.571034726,-0.914012418,-0.490044612,0,0,1,0,0,0,1,0,0,1,-0.501350157,1,1
640,1065,0,0,0,0,1,-0.005137856,-0.914012418,-0.405139326,0,0,1,0,0,0,2,1,0,1,-0.354082721,1,1
630,625,0,0,1,0,0,1.6166839017924988,-0.000766665,-1.168982788,0,0,1,0,0,0,2,0,0,0,1.1185916422760147,1,1
1690,2050,0,1,0,0,0,0.3304114730761298,0.3036485774738572,-0.042140493,0,0,1,0,0,0,4,1,0,1,0.8976904878064914,1,1
1820,2570,0,1,0,0,0,-0.005137856,0.7095356008603575,0.5824919860067227,0,0,1,0,0,0,3,0,0,1,-0.059547848,0,1
1347,1150,0,0,0,1,0,0.1067119202558917,-0.914012418,-0.131222346,0,0,1,0,0,0,1,1,0,1,-0.280449003,1,1
1520,2020,0,1,0,0,0,0.777810579,-0.50812542,0.3142581597884846,0,0,1,0,0,0,3,0,0,1,-0.427716439,1,1
1190,1320,0,0,0,0,1,-0.172912521,0.2021768961934379,0.8948680853044354,0,0,1,0,0,0,5,0,0,1,-0.427716439,1,1
1460,1390,0,1,0,0,0,0.050787032,-0.609597151,0.1274325570006584,0,0,1,0,0,0,2,1,0,0,-0.943152466,1,0.34057971
1005,600,0,1,0,0,0,-1.179560508,-0.406653639,-0.034985183,0,0,1,0,0,0,1,1,0,1,-0.280449003,0,0.024146663
2170,1980,0,0,1,0,0,0.6100359141014274,-0.406653639,-0.034985183,0,0,1,0,0,0,3,0,1,0,-0.574983875,1,1
2162,1507,0,0,1,0,0,0.1067119202558917,-0.914012418,0.2123378436236521,0,0,1,0,0,0,4,0,0,1,-0.648617593,1,0.67867416
1645,2100,0,1,0,0,0,0.5541110258963678,1.521309647633358,0.2898502973608427,0,0,1,0,0,0,4,1,1,0,0.01408587,1,0.2195378
1440,1970,0,0,1,0,0,-0.564386738,-0.711068901,-0.148863146,0,0,1,0,0,0,4,1,0,0,0.4558881788674447,1,0.7110467
775,775,0,0,1,0,0,-0.620311626,-0.000766665,-0.052982386,0,0,1,0,0,0,1,0,0,0,0.9713242059629992,0,0.60636085
1244,1960,0,0,0,1,0,2.4555572248683912,-0.305181908,-0.688827861,0,0,1,0,0,0,1,1,0,1,-1.679489648,1,0.999999975
1670,2215,0,0,1,0,0,0.1626368084609512,-0.812540662,-0.034985183,0,0,1,0,0,0,2,1,0,1,1.1185916422760147,0,1
1250,1010,0,0,0,1,0,-0.005137856,-0.914012418,-1.168982788,0,0,1,0,0,0,1,1,0,0,0.7504230514934759,0,0.99999997
3310,1720,0,1,0,0,0,0.3863363612811893,-0.406653639,0.5273714427616737,0,0,1,0,0,0,4,1,0,0,0.3822544607109369,1,1.00000004
